label,review
1,奶茶送到有点凉了，披萨好吃
1,送餐小哥很给力，大赞。
0,不知道怎么这么慢！
0,"土豆丝卷小了一倍,送餐速度巨慢,而且距离很近很近"
0,比预计的送达时间晚了半个多小时
0,等了一个半小时。上面标价20，其实也就值几块钱，不知道是商家骗百度补助，还是百度联合商家欺骗消费者，反正很不值，以后不会再买了
0,不是很适合个人口味
1,东西好吃，包装也仔细，送餐很快！
1,眉州东坡的宮爆鸡丁很好吃，送餐也很快
0,各种晚啊，要么就提前2小时送，总之完全不看预定时间的
0,一般，有点咸
0,"良心商家啊,满满的米饭,太划算了"
1,特别好的外卖小哥，卷饼很好吃，粥也好喝，真心推荐！
0,面条和面皮都很一般，算不上好吃，但也不至于难吃！
0,咖喱饭特别一般。。。
1,很好，离得公司近，郭师傅送餐也很快，很满意！
1,满意，很好，配送给力食物好吃
1,买多了，肉夹馍没吃，好大一碗面
1,"可乐撒了快一半了,谢谢"
1,第二次点了，量大，很不错
0,真心贵了，不值这个价
1,味道不错，还实惠
1,干煸四季豆特别好吃，豆腐太嫩！
0,10点50下单，店里电话一直占线，经过多次网络催单以后，12点50分才送达。和这种糟糕服务和效率的店家合作，百度外卖迟早自己把自己玩死！
0,送了快2小时，我打电话，老板说送出来，等了40分钟送餐员到了，问送餐的，送餐的说老板做菜慢。我也是醉了！！！！！
0,"真是奇葩宇宙卷饼外送服务。说下这家的感受，一共点过三次此家的外卖。第一次点，早上十点半不到下单，下午两点硬是没吃上饭，期间催单无数次，打电话要么不通要么通了就说送餐员一直在路上马上送到，愣是被忽悠一大中午，无语。无奈只好把当天体验在评价里留言给予差评，结果晚上下班接到店家的电话，各种不容易，服务没做好等等道歉，OK咱们也不是蛮不讲理之人，创业做生意谁都不容易，也许当天真是店里忙不过来，你让我把差评删除没问题，也希望能有所改进。第二次点餐服务还是不错的，送餐只用了50分钟而且产品的包装和配送人员都不错.,第三次点餐，也就是今天，早上10:09下单，送餐员中午1:08拿着餐急急火火的进门，一句道歉的话没说，我问了句“你家怎么送餐这么慢，都三个小时了”，送餐小哥一脸不愿意的说中午就是这么忙，那还要不要？遂忿忿离去。我去真牛，感情你送餐晚，送不到怪我喽？送的慢你不知道提前电话沟通下吗，不打电话问你们，就装着没事人一样。得了，对这家也不抱什么希望了，宇宙卷饼就是这么霸气！"
0,90分钟了，一直没收到餐，不小心点错了收货，差评，餐馆到我家走路也就15分钟。
1,毛血旺辣度正合适，料很足，比眉州的性价比更高
1,拉面吃到后面，感觉怪怪的
0,每次送来的外卖袋子都是湿的，卷饼会漏，还竖着放，什么心态？
1,骑士精神~非常好！又快！！！
1,"很好吃,包装也很高大上,惊喜"
1,特别合适，好吃
1,好喝，大雪天的非常感谢
0,备注里重复了三遍不要葱不要葱，等了一个多小时送过来的还是带大葱的！！这让人怎么吃？？
1,"速度快,性价比超高"
1,"师傅人很好,，送的速度也很快。"
0,谢谢店家让我第一次认识到荞麦冷面也是可以做到这么难吃。不要说不会再点你家的冷面了，短期之内都不会碰冷面这玩意了。
1,送的挺快的，然而并没有想象中的那么好吃
0,11:01订单成功，商家11:04确认，预计11:41到达，快递12:27才给我打的电话，那这样预计有什么用呀。多耽误事情，大热天的送来饭都凉了。差评
0,我还以为是小块排骨，没想到都是肉末，看着就没胃口了。这是我对小渝府唯一一道不满意的菜！
1,"配送师傅十分给力，外面下着大雪依然很快送到，谢谢！,菜也挺好吃，性价比高，还会再来！"
1,大号卷饼太大。如果胃口比较大。推荐吃两个中。
1,菜量很大，满满当当的，味道也还不错。
0,打电话让快点，还是十一点送到的，，，，
0,"大酱汤超级难喝，有股腐烂的味道=。=,感觉食材都好不新鲜啊,东西也不便宜。。。快递小哥人还是不错的,态度也挺好,其他炸鸡还凑合,米饭一般"
1,配送员很好
0,冷面兜黏糊了
0,垃圾，慢死了
0,肘子有点坏了，，都酸了。。
1,送餐快，味道好，，，，，
1,好吃好吃赞赞！
0,"很慢,肉不少,饼不好吃"
0,就薯条还行！其他都不怎么样！
1,好吃，没有想象中的大，建议点两个
1,送餐大哥神速啊。一定要
1,好！希望一直这么好
0,"饭菜都是凉的,速度还慢，再也不会买。"
1,好吃，但是被烫泡发了
0,尼玛，十一点不到餐就送来了，你家10点多开午餐的？上次一单两点多还不到，第一个询问电话说我已经收到餐了，第二个询问电话接了说帮我问问，然后就没然后，电话放着忙他的去了，第三个询问电话说没把我的订单看漏了，麻烦跟客人打马虎眼的时候统一下口径好吧？没其他评价：去年买了个表
1,这次送餐时间超快！
1,很好，比肯德基外卖还便宜。
0,小炒肉太辣，辣椒放太多，凉粉更辣！还有就是连筷子都不给难道要用手抓着吃吗？
1,肉多饼薄口味好，很大一个
1,葱油拌面比较好吃，不过每次送过来都有点儿陀了，影响口感
0,"1.居然米饭夹生的，丽华也出这种问题？,2.要开发票，结果没有。"
0,东西不错。送餐的人够呛，店离我几百米，打了好几个电话他在店里待着就是不愿意来，联系百度送餐投诉后才过来。几百米耽误了一个小时
1,好吃～～～还不贵～～～还比预计的时间早～～～
0,拌饭不好吃，套餐不划算
1,东西非常好，还是热的，辛苦了！
0,味道还好，送餐速度满了点，应该增加配送人员
0,SB，告诉你不要辣椒还放，艹，爷感冒了，泥马的
0,晚了三个小时！！！不管什么原因！！
0,今天的大肘子好腻啊，肥肉多，没以前的好吃了
0,大冬天豆沙粥居然是凉的，菜单上还没个标注！太让人无语！
0,等了一个半小时，14元钱，你就给我吃这个？？？酸豆角焖肉？我和同事的加起来，里面的肉馅都不够包一个馄饨的，评论不能爆照片，要不我就发出来给大家见识见识了。毫无疑问的大差评！
0,份量真是少的可以，完全不值
0,一点酱汁都没有，鸡肉还有浓浓的焦糊味！
1,"送餐速度快到令人吃惊,10分钟！！！"
1,取消订单了。
1,味道不错，速度快，大雪天的，超级棒
1,卷饼太好吃啦！蔬菜鸡肉卷，鸡肉很足，蔬菜有青椒、香菇、豆芽、洋葱、土豆丝。口味和淡，不油腻，非常健康！
1,"百度骑士很快,餐送过来时还冒着热气,赞一个"
1,速度很快哟，女儿的岩盐芝士可可有点咸哈哈，我的的大满贯还是比较赞滴！
1,骑士速度特别快赞
0,苦瓜煎蛋饼都煎糊了
0,口味还可以，就是送餐太慢。离着挺近的，结果等了1个多小时。
1,袋子简直是传递正能量的天使啊～要是能送得再快一点就好了～饿的下巴要掉了～
0,"两个小时才送到,送餐态度还特别差"
1,非常快，态度好。
0,菜品还行，配送实在是差的要命，东西弄翻了，骨头里的酱汤弄的那都是，油乎乎的，韭菜盒子被压的馅全都出来了，变成两张面皮和散了一袋子韭菜陷，还有打包的米饭也都被油汤给泡了。配送成这样，还是百度自己配送的，实在令人失望！
0,很慢，吃个饭等一个半小时，我就不明白，摊个煎饼五分钟的事要一个半小时？到了都坨了怎么吃，就离店面500米，真是服了
0,很难吃，送的也慢，整整迟到了两个小时
1,价格合适，面有些硬
1,"味道很好,只是最近双拼换了餐盒,参合不大好,送餐及时,送餐小哥认真负责,态度很好"
1,"感谢寒冬送餐,您辛苦了,服务很好温柔"
1,味道还不错啦。
1,"很不错,还放了芝士,棒"
0,披萨粘在盒子上了，披萨饼和披萨馅分成两半了！全粘盒子上去了，意大利面味道太淡不好吃，这次必胜客很失败
1,真不错，还有活动，超值的
1,水煮鱼不错，吃两次了
1,味道挺不错
0,跟下单时承诺的不一样，竟然没有送饮料，不过味道还是不错的
0,太慢，时间不准确
0,粥一般，饼很大，卷的肉不太香，肉皮上还有毛。
1,忘说拿蘸料了，下次我得备注
1,手撕包菜肉太少了…没有不辣的肉菜
0,首先送餐速度奇慢~~催了2次，再次送餐人员态度差~还有菜的质量不太好~
1,"东西真的非常好吃,鸡肉的那个,下次还吃"
0,3个小时10分钟，
0,没有给蛋挞！！
1,"啊吃完一股香菇味久久萦绕无法散去,南瓜粥不甜"
1,"很好,就是送货太慢"
0,饭全部冷了
1,"太实惠了,味道好,好好好好"
1,送餐员辛苦，奶茶好喝…
0,都说了不要放葱蒜，还有就是到了指定时间还没送到，艹
1,比起煎饼，红油抄手味道棒棒的，就是18一份，抄手能多一点就好啦
0,服务态度非常恶劣，生了一肚子气，一个大老爷们儿跟个娘们似的。
0,"米皮远不如以前的魏家凉皮好吃,肉夹馍太油了,粥夜兑了好多水,以后不会再点了"
1,好吃！速度！包装也有品质，不出家门就能吃到餐厅的味道！
1,一直很喜欢他家的菜，全部，擂椒荷包蛋最爱
0,点了酸辣粉，送到家已经都粘在一起没有一点水份了！
0,送餐很晚，订的是11点送，快12半才到，主要是送餐人员11点才上班，哎没办法，有点咸，不太好吃
1,味道还可以，快递很快。
0,"煎饼都凉了,全压瘪了,豆腐脑也没有店里好吃,薏米水还可以,但是没拿管。。。"
1,很棒继续加油
0,毛血旺里火腿差，肥肠颜色偏重，毛肚牙碜，料还是很足的，味道还可以，其他都不错，米饭给的特多，好
1,送的超级快！
0,不好吃，肉不好，饼很硬，差评！
0,要的是热炒土豆丝，送的根本就是凉的，量非常少，还16元！8元都根本不值！再也不吃这家了。
1,也就是几块钱的东西吧，感觉标价明显是提高了的
0,订了2份石锅拌饭，就给拿了一双筷子，我兄弟用手抓着吃的。哎，长点心行吗？
1,"这个不好吃,吃的好难过"
1,不错，配送速度快
1,包装服务都很好～也很正规的一家外卖～就是本人不太喜欢甜面酱的口味～下次不会选这个了
0,"这是红烧豆角啊,还红烧肉呢,什么啊"
1,送的太快了！简直惊喜！作为加班饭，受到好评一片
0,"本单实际送达时长为169分钟,口味什么的就不重要了吧,对耐心要点32个赞哦"
0,饭还不错，但是送餐真的是太太太慢了。。。无语了
1,老板态度非常好
0,将近一个小时…咖啡全都洒出来啦…要求退单不给退
1,送有很快，东西一般吧
0,粥是馊的，不能吃了；发票没开
1,挺好吃的，以后有机会还会点，非常实惠！
0,饭菜质量一般般，可选的饮料种类也少
1,送货小哥儿超级赞，萌萌哒，送货巨快！
0,商品太差，以后再也不定了
1,"味道不错,就是花卷有点小,下回多要几个"
1,送的非常快，包的也严实，好吃
0,"不到十一点下的订单,差不多一点半送到，醉了"
0,两个多小时才送到，我也是醉了。。。。打电话让我取餐，结果他走错楼了。。。。
0,点了三个菜，忘点了米饭，其实商家下单时友情提示一下，然后又等了快三十分钟米饭送达，然后发现，给我送了两次都没给我筷子。。。
1,很好吃，百度外卖很实惠
1,好吃，希望素的品种多点啊
0,特地备注不要葱姜蒜香菜，有忌口！请问是看不懂我写的什么还是压根不会看备注？还没打开盖子就一大股子香菜味儿！
0,"都备注那么清楚，,还是发票也不拿，吸管也不拿，让人怎么喝啊,已经几次了,实在失望"
0,菜品很一般，西多士您怎么也得装个打包盒吧，好无语，看到都没胃口了，能上图的话真想上图让大伙儿看看～～
